#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6146    -3.77899    -3.77743 3.26983e-05
        6147    -3.77953    -3.77743 3.26948e-05
        6148    -3.77992    -3.77744  3.2692e-05
        6149    -3.77985    -3.77744  3.2689e-05
        6150    -3.77993    -3.77744 3.26862e-05
        6151    -3.77986    -3.77744 3.26833e-05
        6152    -3.77948    -3.77744 3.26796e-05
        6153    -3.77925    -3.77744 3.26757e-05
        6154    -3.77948    -3.77744  3.2672e-05
        6155     -3.7797    -3.77744 3.26688e-05
        6156    -3.77962    -3.77744 3.26654e-05
        6157    -3.77953    -3.77744 3.26619e-05
        6158    -3.77975    -3.77744 3.26587e-05
        6159    -3.77997    -3.77744  3.2656e-05
        6160    -3.78018    -3.77744 3.26537e-05
        6161    -3.78054    -3.77744 3.26523e-05
        6162    -3.78075    -3.77744 3.26514e-05
        6163    -3.78095    -3.77744 3.26511e-05
        6164    -3.78085    -3.77744 3.26505e-05
        6165    -3.78121    -3.77744 3.26509e-05
        6166     -3.7811    -3.77744  3.2651e-05
        6167    -3.78085    -3.77744 3.26504e-05
        6168    -3.78074    -3.77744 3.26495e-05
        6169    -3.78093    -3.77744  3.2649e-05
        6170    -3.78096    -3.77745 3.26487e-05
        6171      -3.781    -3.77745 3.26485e-05
        6172    -3.78103    -3.77745 3.26484e-05
        6173     -3.7809    -3.77745 3.26479e-05
        6174    -3.78108    -3.77745 3.26479e-05
        6175    -3.78094    -3.77745 3.26475e-05
        6176    -3.78142    -3.77745 3.26485e-05
        6177    -3.78143    -3.77745 3.26496e-05
        6178    -3.78129    -3.77745 3.26502e-05
        6179    -3.78084    -3.77745 3.26496e-05
        6180      -3.781    -3.77745 3.26493e-05
        6181    -3.78115    -3.77745 3.26495e-05
        6182    -3.78129    -3.77745 3.26502e-05
        6183    -3.78144    -3.77745 3.26512e-05
        6184    -3.78142    -3.77745 3.26523e-05
        6185    -3.78095    -3.77745 3.26519e-05
        6186    -3.78094    -3.77745 3.26515e-05
        6187    -3.78076    -3.77746 3.26506e-05
        6188    -3.78073    -3.77746 3.26496e-05
        6189    -3.78085    -3.77746 3.26489e-05
        6190    -3.78112    -3.77746  3.2649e-05
        6191    -3.78123    -3.77746 3.26494e-05
        6192    -3.78134    -3.77746 3.26502e-05
        6193     -3.7813    -3.77746 3.26508e-05
        6194     -3.7814    -3.77746 3.26518e-05
        6195    -3.78135    -3.77746 3.26525e-05
        6196     -3.7813    -3.77746 3.26531e-05
        6197    -3.78154    -3.77746 3.26545e-05
        6198    -3.78148    -3.77746 3.26557e-05
        6199    -3.78126    -3.77746 3.26562e-05
        6200    -3.78105    -3.77746  3.2656e-05
        6201    -3.78143    -3.77746  3.2657e-05
        6202    -3.78106    -3.77746 3.26569e-05
        6203    -3.78113    -3.77746  3.2657e-05
        6204    -3.78106    -3.77747 3.26568e-05
        6205    -3.78067    -3.77747 3.26557e-05
        6206    -3.78074    -3.77747 3.26547e-05
        6207    -3.78066    -3.77747 3.26535e-05
        6208    -3.78043    -3.77747 3.26517e-05
        6209    -3.78064    -3.77747 3.26504e-05
        6210     -3.7804    -3.77747 3.26486e-05
        6211    -3.78001    -3.77747 3.26459e-05
        6212    -3.77962    -3.77747 3.26425e-05
        6213    -3.77938    -3.77747 3.26387e-05
        6214    -3.77913    -3.77747 3.26345e-05
        6215    -3.77919    -3.77747 3.26305e-05
        6216    -3.77865    -3.77747 3.26258e-05
        6217    -3.77855    -3.77747  3.2621e-05
        6218    -3.77876    -3.77747 3.26164e-05
        6219    -3.77867    -3.77747 3.26117e-05
        6220    -3.77857    -3.77747 3.26069e-05
        6221    -3.77833    -3.77747  3.2602e-05
        6222    -3.77823    -3.77747  3.2597e-05
        6223    -3.77814    -3.77747 3.25919e-05
        6224    -3.77789    -3.77747 3.25868e-05
        6225    -3.77795    -3.77747 3.25816e-05
        6226    -3.77801    -3.77747 3.25765e-05
        6227    -3.77777    -3.77747 3.25713e-05
        6228    -3.77753    -3.77747 3.25661e-05
        6229    -3.77744    -3.77747 3.25608e-05
        6230     -3.7775    -3.77747 3.25556e-05
        6231    -3.77726    -3.77747 3.25504e-05
        6232    -3.77732    -3.77747 3.25452e-05
        6233    -3.77739    -3.77747   3.254e-05
        6234    -3.77715    -3.77747 3.25348e-05
        6235    -3.77707    -3.77747 3.25296e-05
        6236    -3.77684    -3.77747 3.25246e-05
        6237    -3.77661    -3.77747 3.25197e-05
        6238    -3.77653    -3.77747 3.25148e-05
        6239     -3.7763    -3.77747 3.25101e-05
        6240    -3.77592    -3.77747 3.25059e-05
        6241     -3.7757    -3.77747 3.25019e-05
        6242    -3.77563    -3.77747  3.2498e-05
        6243    -3.77556    -3.77747 3.24943e-05
        6244    -3.77534    -3.77747 3.24908e-05
        6245    -3.77498    -3.77747 3.24881e-05
        6246    -3.77537    -3.77747 3.24846e-05
        6247    -3.77531    -3.77747 3.24813e-05
        6248    -3.77526    -3.77747  3.2478e-05
        6249     -3.7752    -3.77747 3.24748e-05
        6250    -3.77531    -3.77747 3.24714e-05
        6251    -3.77541    -3.77747 3.24679e-05
        6252    -3.77521    -3.77747 3.24647e-05
        6253    -3.77487    -3.77747 3.24622e-05
        6254    -3.77468    -3.77747 3.24601e-05
        6255    -3.77495    -3.77747 3.24574e-05
        6256    -3.77507    -3.77746 3.24544e-05
        6257    -3.77519    -3.77746 3.24513e-05
        6258    -3.77516    -3.77746 3.24482e-05
        6259    -3.77529    -3.77746 3.24449e-05
        6260    -3.77467    -3.77746 3.24427e-05
        6261    -3.77466    -3.77746 3.24407e-05
        6262    -3.77525    -3.77746 3.24374e-05
        6263    -3.77555    -3.77746 3.24337e-05
        6264    -3.77554    -3.77746 3.24299e-05
        6265    -3.77539    -3.77746 3.24264e-05
        6266    -3.77555    -3.77746 3.24227e-05
        6267     -3.7751    -3.77746 3.24197e-05
        6268    -3.77512    -3.77746 3.24167e-05
        6269    -3.77513    -3.77746 3.24137e-05
        6270     -3.7753    -3.77746 3.24103e-05
        6271    -3.77548    -3.77746 3.24067e-05
        6272    -3.77536    -3.77746 3.24033e-05
        6273    -3.77539    -3.77746 3.23998e-05
        6274    -3.77527    -3.77746 3.23965e-05
        6275    -3.77501    -3.77746 3.23937e-05
        6276     -3.7749    -3.77746 3.23911e-05
        6277     -3.7754    -3.77746 3.23876e-05
        6278    -3.77561    -3.77746 3.23837e-05
        6279    -3.77536    -3.77746 3.23803e-05
        6280    -3.77511    -3.77746 3.23773e-05
        6281    -3.77517    -3.77746 3.23742e-05
        6282    -3.77478    -3.77746 3.23718e-05
        6283      -3.775    -3.77746 3.23691e-05
        6284    -3.77476    -3.77745 3.23667e-05
        6285    -3.77468    -3.77745 3.23646e-05
        6286     -3.7746    -3.77745 3.23626e-05
        6287    -3.77468    -3.77745 3.23605e-05
        6288     -3.7746    -3.77745 3.23585e-05
        6289    -3.77483    -3.77745 3.23561e-05
        6290     -3.7749    -3.77745 3.23535e-05
        6291    -3.77498    -3.77745 3.23507e-05
        6292    -3.77491    -3.77745 3.23481e-05
        6293    -3.77498    -3.77745 3.23453e-05
        6294    -3.77536    -3.77745 3.23419e-05
        6295    -3.77559    -3.77745 3.23381e-05
        6296    -3.77567    -3.77745 3.23342e-05
        6297    -3.77574    -3.77745 3.23302e-05
        6298    -3.77581    -3.77745 3.23261e-05
        6299    -3.77573    -3.77745 3.23221e-05
        6300     -3.7758    -3.77745 3.23181e-05
        6301    -3.77572    -3.77745 3.23141e-05
        6302    -3.77533    -3.77745 3.23107e-05
        6303    -3.77524    -3.77745 3.23075e-05
        6304     -3.7756    -3.77745 3.23037e-05
        6305     -3.7755    -3.77745 3.23001e-05
        6306     -3.7757    -3.77745 3.22961e-05
        6307    -3.77605    -3.77745 3.22917e-05
        6308     -3.7761    -3.77745 3.22873e-05
        6309    -3.77614    -3.77745 3.22829e-05
        6310    -3.77648    -3.77745 3.22781e-05
        6311    -3.77666    -3.77745 3.22733e-05
        6312    -3.77684    -3.77745 3.22683e-05
        6313    -3.77686    -3.77745 3.22633e-05
        6314    -3.77718    -3.77745 3.22582e-05
        6315     -3.7772    -3.77745 3.22532e-05
        6316    -3.77781    -3.77745 3.22481e-05
        6317    -3.77843    -3.77745 3.22434e-05
        6318    -3.77828    -3.77745 3.22385e-05
        6319    -3.77813    -3.77745 3.22336e-05
        6320    -3.77767    -3.77745 3.22285e-05
        6321    -3.77781    -3.77745 3.22235e-05
        6322    -3.77795    -3.77745 3.22185e-05
        6323    -3.77794    -3.77745 3.22135e-05
        6324    -3.77762    -3.77745 3.22084e-05
        6325    -3.77775    -3.77745 3.22033e-05
        6326    -3.77772    -3.77745 3.21983e-05
        6327    -3.77769    -3.77745 3.21932e-05
        6328    -3.77766    -3.77745 3.21881e-05
        6329    -3.77778    -3.77745 3.21831e-05
        6330    -3.77729    -3.77745  3.2178e-05
        6331    -3.77725    -3.77745  3.2173e-05
        6332    -3.77737    -3.77745 3.21679e-05
        6333    -3.77732    -3.77745 3.21628e-05
        6334    -3.77728    -3.77745 3.21577e-05
        6335    -3.77739    -3.77745 3.21527e-05
        6336    -3.77734    -3.77745 3.21476e-05
        6337    -3.77714    -3.77745 3.21426e-05
        6338    -3.77709    -3.77745 3.21375e-05
        6339     -3.7772    -3.77745 3.21325e-05
        6340    -3.77715    -3.77745 3.21275e-05
        6341    -3.77709    -3.77745 3.21224e-05
        6342    -3.77704    -3.77745 3.21174e-05
        6343    -3.77729    -3.77745 3.21124e-05
        6344    -3.77739    -3.77745 3.21073e-05
        6345    -3.77779    -3.77745 3.21023e-05
        6346    -3.77729    -3.77745 3.20973e-05
        6347    -3.77663    -3.77745 3.20925e-05
        6348    -3.77658    -3.77745 3.20877e-05
        6349    -3.77652    -3.77745  3.2083e-05
        6350    -3.77677    -3.77745 3.20781e-05
        6351    -3.77702    -3.77745 3.20731e-05
        6352    -3.77681    -3.77745 3.20682e-05
        6353    -3.77661    -3.77745 3.20634e-05
        6354    -3.77625    -3.77745  3.2059e-05
        6355    -3.77589    -3.77745 3.20548e-05
        6356    -3.77569    -3.77744  3.2051e-05
        6357    -3.77548    -3.77744 3.20474e-05
        6358    -3.77528    -3.77744 3.20442e-05
        6359    -3.77477    -3.77744 3.20419e-05
        6360    -3.77487    -3.77744 3.20395e-05
        6361    -3.77512    -3.77744 3.20365e-05
        6362    -3.77506    -3.77744 3.20337e-05
        6363    -3.77501    -3.77744 3.20309e-05
        6364    -3.77481    -3.77744 3.20285e-05
        6365    -3.77461    -3.77744 3.20266e-05
        6366    -3.77395    -3.77744 3.20263e-05
        6367     -3.7736    -3.77744 3.20269e-05
        6368     -3.7734    -3.77744 3.20282e-05
        6369    -3.77365    -3.77744 3.20287e-05
        6370    -3.77421    -3.77744 3.20276e-05
        6371    -3.77387    -3.77744 3.20275e-05
        6372    -3.77367    -3.77744 3.20279e-05
        6373    -3.77378    -3.77744 3.20281e-05
        6374    -3.77374    -3.77744 3.20283e-05
        6375     -3.7737    -3.77744 3.20286e-05
        6376    -3.77367    -3.77744  3.2029e-05
        6377    -3.77348    -3.77743   3.203e-05
        6378    -3.77345    -3.77743 3.20311e-05
        6379    -3.77327    -3.77743 3.20327e-05
        6380    -3.77355    -3.77743 3.20334e-05
        6381    -3.77368    -3.77743 3.20338e-05
        6382    -3.77351    -3.77743 3.20347e-05
        6383    -3.77349    -3.77743 3.20357e-05
        6384    -3.77302    -3.77743 3.20381e-05
        6385    -3.77301    -3.77743 3.20405e-05
        6386     -3.7727    -3.77743 3.20441e-05
        6387    -3.77254    -3.77743 3.20482e-05
        6388    -3.77254    -3.77743 3.20523e-05
        6389    -3.77284    -3.77743 3.20553e-05
        6390    -3.77255    -3.77743 3.20594e-05
        6391    -3.77255    -3.77742 3.20635e-05
        6392    -3.77286    -3.77742 3.20664e-05
        6393    -3.77348    -3.77742 3.20673e-05
        6394     -3.7735    -3.77742 3.20681e-05
        6395    -3.77367    -3.77742 3.20685e-05
        6396    -3.77369    -3.77742 3.20688e-05
        6397    -3.77311    -3.77742 3.20709e-05
        6398    -3.77299    -3.77742 3.20733e-05
        6399    -3.77317    -3.77742 3.20752e-05
        6400    -3.77305    -3.77742 3.20774e-05
        6401    -3.77279    -3.77742 3.20806e-05
        6402    -3.77313    -3.77742 3.20826e-05
        6403    -3.77317    -3.77742 3.20844e-05
        6404    -3.77321    -3.77742 3.20861e-05
        6405    -3.77325    -3.77742 3.20877e-05
        6406      -3.773    -3.77742 3.20901e-05
        6407     -3.7732    -3.77741 3.20918e-05
        6408    -3.77325    -3.77741 3.20934e-05
        6409     -3.7733    -3.77741 3.20948e-05
        6410    -3.77335    -3.77741 3.20961e-05
        6411     -3.7737    -3.77741 3.20963e-05
        6412    -3.77375    -3.77741 3.20964e-05
        6413    -3.77381    -3.77741 3.20963e-05
        6414    -3.77401    -3.77741 3.20957e-05
        6415    -3.77422    -3.77741 3.20945e-05
        6416    -3.77457    -3.77741 3.20926e-05
        6417    -3.77478    -3.77741 3.20902e-05
        6418    -3.77498    -3.77741 3.20874e-05
        6419    -3.77503    -3.77741 3.20845e-05
        6420    -3.77509    -3.77741 3.20816e-05
        6421    -3.77529    -3.77741 3.20783e-05
        6422    -3.77549    -3.77741 3.20747e-05
        6423    -3.77554    -3.77741  3.2071e-05
        6424    -3.77558    -3.77741 3.20673e-05
        6425    -3.77608    -3.77741  3.2063e-05
        6426    -3.77582    -3.77741 3.20589e-05
        6427    -3.77601    -3.77741 3.20547e-05
        6428    -3.77605    -3.77741 3.20504e-05
        6429    -3.77609    -3.77741  3.2046e-05
        6430    -3.77613    -3.77741 3.20417e-05
        6431    -3.77631    -3.77741 3.20371e-05
        6432    -3.77664     -3.7774 3.20324e-05
        6433    -3.77682     -3.7774 3.20275e-05
        6434    -3.77685     -3.7774 3.20227e-05
        6435    -3.77702     -3.7774 3.20177e-05
        6436    -3.77704     -3.7774 3.20128e-05
        6437    -3.77705     -3.7774 3.20079e-05
        6438    -3.77691     -3.7774  3.2003e-05
        6439    -3.77677     -3.7774 3.19982e-05
        6440    -3.77693     -3.7774 3.19933e-05
        6441    -3.77708     -3.7774 3.19884e-05
        6442    -3.77678     -3.7774 3.19836e-05
        6443    -3.77648     -3.7774 3.19789e-05
        6444    -3.77648     -3.7774 3.19743e-05
        6445    -3.77632     -3.7774 3.19698e-05
        6446    -3.77646     -3.7774 3.19651e-05
        6447    -3.77675     -3.7774 3.19603e-05
        6448    -3.77673     -3.7774 3.19556e-05
        6449    -3.77656     -3.7774 3.19509e-05
        6450    -3.77639     -3.7774 3.19463e-05
        6451    -3.77622     -3.7774 3.19419e-05
        6452    -3.77619     -3.7774 3.19375e-05
        6453    -3.77601     -3.7774 3.19333e-05
        6454    -3.77644     -3.7774 3.19287e-05
        6455    -3.77671     -3.7774 3.19239e-05
        6456    -3.77697     -3.7774  3.1919e-05
        6457    -3.77724     -3.7774 3.19141e-05
        6458     -3.7769     -3.7774 3.19092e-05
        6459    -3.77702     -3.7774 3.19044e-05
        6460    -3.77698     -3.7774 3.18995e-05
        6461    -3.77708     -3.7774 3.18946e-05
        6462    -3.77689     -3.7774 3.18897e-05
        6463    -3.77685     -3.7774 3.18849e-05
        6464    -3.77741     -3.7774   3.188e-05
        6465    -3.77767     -3.7774 3.18751e-05
        6466    -3.77762     -3.7774 3.18702e-05
        6467    -3.77788     -3.7774 3.18653e-05
        6468    -3.77753     -3.7774 3.18604e-05
        6469    -3.77734     -3.7774 3.18555e-05
        6470    -3.77729     -3.7774 3.18506e-05
        6471    -3.77725     -3.7774 3.18457e-05
        6472     -3.7772     -3.7774 3.18408e-05
        6473    -3.77716     -3.7774 3.18359e-05
        6474    -3.77742     -3.7774 3.18309e-05
        6475    -3.77723     -3.7774  3.1826e-05
        6476    -3.77719     -3.7774 3.18211e-05
        6477    -3.77715     -3.7774 3.18163e-05
        6478    -3.77696     -3.7774 3.18114e-05
        6479    -3.77662     -3.7774 3.18067e-05
        6480    -3.77673     -3.7774  3.1802e-05
        6481      -3.777     -3.7774 3.17971e-05
        6482    -3.77682     -3.7774 3.17924e-05
