#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4844     1.69537     1.67759  0.00125043
        4845     1.69701     1.67759  0.00125018
        4846     1.69869      1.6776  0.00124993
        4847     1.70041      1.6776  0.00124968
        4848     1.70216     1.67761  0.00124944
        4849     1.70393     1.67761  0.00124919
        4850     1.70573     1.67762  0.00124895
        4851     1.70754     1.67763   0.0012487
        4852     1.70938     1.67763  0.00124846
        4853     1.71122     1.67764  0.00124823
        4854     1.71307     1.67765  0.00124799
        4855     1.71493     1.67765  0.00124776
        4856     1.71678     1.67766  0.00124752
        4857     1.71863     1.67767   0.0012473
        4858     1.72048     1.67768  0.00124707
        4859     1.72231     1.67769  0.00124685
        4860     1.72413      1.6777  0.00124663
        4861     1.72593     1.67771  0.00124641
        4862     1.72771     1.67772   0.0012462
        4863     1.72946     1.67773  0.00124599
        4864     1.73119     1.67774  0.00124578
        4865     1.73288     1.67775  0.00124557
        4866     1.73455     1.67776  0.00124537
        4867     1.73618     1.67777  0.00124517
        4868     1.73777     1.67779  0.00124498
        4869     1.73932      1.6778  0.00124479
        4870     1.74083     1.67781   0.0012446
        4871      1.7423     1.67783  0.00124442
        4872     1.74372     1.67784  0.00124423
        4873      1.7451     1.67785  0.00124405
        4874     1.74643     1.67787  0.00124388
        4875     1.74771     1.67788  0.00124371
        4876     1.74894      1.6779  0.00124354
        4877     1.75013     1.67791  0.00124337
        4878     1.75126     1.67793  0.00124321
        4879     1.75234     1.67794  0.00124304
        4880     1.75338     1.67796  0.00124289
        4881     1.75436     1.67797  0.00124273
        4882      1.7553     1.67799  0.00124258
        4883     1.75619       1.678  0.00124242
        4884     1.75703     1.67802  0.00124228
        4885     1.75782     1.67804  0.00124213
        4886     1.75856     1.67805  0.00124198
        4887     1.75926     1.67807  0.00124184
        4888     1.75991     1.67809   0.0012417
        4889     1.76051      1.6781  0.00124156
        4890     1.76108     1.67812  0.00124142
        4891      1.7616     1.67814  0.00124129
        4892     1.76208     1.67815  0.00124115
        4893     1.76252     1.67817  0.00124102
        4894     1.76293     1.67819  0.00124088
        4895      1.7633     1.67821  0.00124075
        4896     1.76364     1.67822  0.00124062
        4897     1.76394     1.67824  0.00124049
        4898     1.76421     1.67826  0.00124036
        4899     1.76445     1.67828  0.00124023
        4900     1.76466     1.67829  0.00124011
        4901     1.76484     1.67831  0.00123998
        4902       1.765     1.67833  0.00123985
        4903     1.76513     1.67835  0.00123973
        4904     1.76524     1.67837   0.0012396
        4905     1.76532     1.67838  0.00123947
        4906     1.76538      1.6784  0.00123935
        4907     1.76542     1.67842  0.00123922
        4908     1.76544     1.67844   0.0012391
        4909     1.76545     1.67845  0.00123897
        4910     1.76543     1.67847  0.00123885
        4911     1.76539     1.67849  0.00123872
        4912     1.76534     1.67851  0.00123859
        4913     1.76527     1.67852  0.00123847
        4914     1.76519     1.67854  0.00123834
        4915     1.76509     1.67856  0.00123821
        4916     1.76497     1.67858  0.00123809
        4917     1.76484     1.67859  0.00123796
        4918      1.7647     1.67861  0.00123783
        4919     1.76453     1.67863   0.0012377
        4920     1.76436     1.67865  0.00123757
        4921     1.76417     1.67866  0.00123744
        4922     1.76396     1.67868  0.00123731
        4923     1.76373      1.6787  0.00123718
        4924     1.76349     1.67872  0.00123705
        4925     1.76324     1.67873  0.00123692
        4926     1.76296     1.67875  0.00123679
        4927     1.76267     1.67877  0.00123665
        4928     1.76236     1.67878  0.00123652
        4929     1.76203      1.6788  0.00123638
        4930     1.76168     1.67882  0.00123625
        4931     1.76131     1.67884  0.00123611
        4932     1.76092     1.67885  0.00123597
        4933     1.76051     1.67887  0.00123583
        4934     1.76008     1.67888  0.00123569
        4935     1.75962      1.6789  0.00123555
        4936     1.75914     1.67892   0.0012354
        4937     1.75864     1.67893  0.00123526
        4938     1.75811     1.67895  0.00123511
        4939     1.75756     1.67897  0.00123497
        4940     1.75698     1.67898  0.00123482
        4941     1.75637       1.679  0.00123467
        4942     1.75574     1.67901  0.00123451
        4943     1.75508     1.67903  0.00123436
        4944     1.75439     1.67904  0.00123421
        4945     1.75368     1.67906  0.00123405
        4946     1.75293     1.67907  0.00123389
        4947     1.75215     1.67909  0.00123373
        4948     1.75134      1.6791  0.00123356
        4949      1.7505     1.67912   0.0012334
        4950     1.74963     1.67913  0.00123323
        4951     1.74873     1.67915  0.00123306
        4952     1.74779     1.67916  0.00123289
        4953     1.74682     1.67917  0.00123272
        4954     1.74582     1.67919  0.00123254
        4955     1.74479      1.6792  0.00123237
        4956     1.74372     1.67921  0.00123219
        4957     1.74262     1.67923    0.001232
        4958     1.74149     1.67924  0.00123182
        4959     1.74032     1.67925  0.00123163
        4960     1.73912     1.67926  0.00123144
        4961     1.73788     1.67927  0.00123125
        4962     1.73661     1.67929  0.00123106
        4963     1.73531      1.6793  0.00123086
        4964     1.73398     1.67931  0.00123066
        4965     1.73262     1.67932  0.00123046
        4966     1.73122     1.67933  0.00123026
        4967     1.72979     1.67934  0.00123005
        4968     1.72834     1.67935  0.00122985
        4969     1.72685     1.67936  0.00122964
        4970     1.72533     1.67937  0.00122942
        4971     1.72378     1.67938  0.00122921
        4972      1.7222     1.67939  0.00122899
        4973      1.7206     1.67939  0.00122877
        4974     1.71896      1.6794  0.00122855
        4975      1.7173     1.67941  0.00122833
        4976     1.71562     1.67942   0.0012281
        4977     1.71391     1.67942  0.00122787
        4978     1.71217     1.67943  0.00122765
        4979     1.71042     1.67944  0.00122741
        4980     1.70864     1.67944  0.00122718
        4981     1.70683     1.67945  0.00122695
        4982     1.70501     1.67945  0.00122671
        4983     1.70317     1.67946  0.00122648
        4984     1.70131     1.67946  0.00122624
        4985     1.69943     1.67947    0.001226
        4986     1.69754     1.67947  0.00122576
        4987     1.69563     1.67947  0.00122552
        4988     1.69371     1.67948  0.00122527
        4989     1.69177     1.67948  0.00122503
        4990     1.68982     1.67948  0.00122479
        4991     1.68787     1.67948  0.00122454
        4992      1.6859     1.67948   0.0012243
        4993     1.68393     1.67948  0.00122405
        4994     1.68195     1.67948  0.00122381
        4995     1.67997     1.67948  0.00122356
        4996     1.67798     1.67948  0.00122332
        4997     1.67599     1.67948  0.00122307
        4998       1.674     1.67948  0.00122283
        4999     1.67201     1.67948  0.00122259
        5000     1.67002     1.67948  0.00122234
        5001     1.66803     1.67948   0.0012221
        5002     1.66605     1.67947  0.00122186
        5003     1.66407     1.67947  0.00122162
        5004     1.66211     1.67947  0.00122138
        5005     1.66015     1.67946  0.00122114
        5006      1.6582     1.67946   0.0012209
        5007     1.65626     1.67946  0.00122067
        5008     1.65434     1.67945  0.00122044
        5009     1.65243     1.67944   0.0012202
        5010     1.65054     1.67944  0.00121997
        5011     1.64866     1.67943  0.00121975
        5012      1.6468     1.67943  0.00121952
        5013     1.64497     1.67942   0.0012193
        5014     1.64315     1.67941  0.00121907
        5015     1.64136      1.6794  0.00121886
        5016      1.6396      1.6794  0.00121864
        5017     1.63786     1.67939  0.00121842
        5018     1.63615     1.67938  0.00121821
        5019     1.63447     1.67937    0.001218
        5020     1.63281     1.67936  0.00121779
        5021     1.63119     1.67935  0.00121759
        5022      1.6296     1.67934  0.00121739
        5023     1.62805     1.67933  0.00121719
        5024     1.62653     1.67932  0.00121699
        5025     1.62504     1.67931   0.0012168
        5026      1.6236      1.6793   0.0012166
        5027     1.62219     1.67929  0.00121642
        5028     1.62081     1.67928  0.00121623
        5029     1.61948     1.67926  0.00121605
        5030     1.61819     1.67925  0.00121586
        5031     1.61694     1.67924  0.00121569
        5032     1.61573     1.67923  0.00121551
        5033     1.61457     1.67921  0.00121534
        5034     1.61344      1.6792  0.00121517
        5035     1.61236     1.67919    0.001215
        5036     1.61132     1.67917  0.00121483
        5037     1.61032     1.67916  0.00121467
        5038     1.60937     1.67915   0.0012145
        5039     1.60845     1.67913  0.00121434
        5040     1.60759     1.67912  0.00121419
        5041     1.60677      1.6791  0.00121403
        5042     1.60599     1.67909  0.00121388
        5043     1.60525     1.67908  0.00121372
        5044     1.60456     1.67906  0.00121357
        5045     1.60391     1.67905  0.00121342
        5046      1.6033     1.67903  0.00121328
        5047     1.60273     1.67902  0.00121313
        5048     1.60221       1.679  0.00121298
        5049     1.60172     1.67899  0.00121284
        5050     1.60128     1.67897   0.0012127
        5051     1.60088     1.67895  0.00121256
        5052     1.60051     1.67894  0.00121242
        5053     1.60019     1.67892  0.00121228
        5054      1.5999     1.67891  0.00121214
        5055     1.59965     1.67889    0.001212
        5056     1.59944     1.67888  0.00121186
        5057     1.59926     1.67886  0.00121172
        5058     1.59912     1.67884  0.00121159
        5059     1.59901     1.67883  0.00121145
        5060     1.59894     1.67881  0.00121131
        5061      1.5989      1.6788  0.00121118
        5062     1.59888     1.67878  0.00121104
        5063      1.5989     1.67877   0.0012109
        5064     1.59895     1.67875  0.00121077
