#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8818    -5.44964     -5.4482 3.15888e-05
        8819     -5.4499     -5.4482 3.15858e-05
        8820    -5.44887     -5.4482 3.15824e-05
        8821    -5.44881     -5.4482 3.15788e-05
        8822    -5.44874     -5.4482 3.15753e-05
        8823    -5.44901     -5.4482 3.15719e-05
        8824    -5.44959     -5.4482 3.15687e-05
        8825    -5.44954     -5.4482 3.15655e-05
        8826    -5.44948     -5.4482 3.15622e-05
        8827    -5.44942     -5.4482  3.1559e-05
        8828    -5.44968     -5.4482 3.15558e-05
        8829    -5.44995     -5.4482 3.15529e-05
        8830     -5.4499     -5.4482 3.15499e-05
        8831    -5.44919     -5.4482 3.15465e-05
        8832    -5.44882     -5.4482  3.1543e-05
        8833    -5.44812     -5.4482 3.15395e-05
        8834    -5.44839     -5.4482 3.15359e-05
        8835    -5.44898     -5.4482 3.15325e-05
        8836    -5.44829     -5.4482 3.15289e-05
        8837    -5.44824     -5.4482 3.15253e-05
        8838    -5.44851     -5.4482 3.15218e-05
        8839    -5.44814     -5.4482 3.15182e-05
        8840    -5.44776     -5.4482 3.15147e-05
        8841    -5.44771     -5.4482 3.15112e-05
        8842    -5.44766     -5.4482 3.15077e-05
        8843    -5.44794     -5.4482 3.15041e-05
        8844    -5.44886     -5.4482 3.15006e-05
        8845    -5.44882     -5.4482 3.14972e-05
        8846    -5.44909     -5.4482 3.14938e-05
        8847    -5.44872     -5.4482 3.14903e-05
        8848     -5.4477     -5.4482 3.14867e-05
        8849    -5.44798     -5.4482 3.14832e-05
        8850    -5.44826     -5.4482 3.14796e-05
        8851    -5.44853     -5.4482 3.14761e-05
        8852    -5.44849     -5.4482 3.14726e-05
        8853    -5.44844     -5.4482  3.1469e-05
        8854    -5.44872     -5.4482 3.14655e-05
        8855    -5.44867     -5.4482  3.1462e-05
        8856    -5.44797     -5.4482 3.14585e-05
        8857    -5.44728     -5.4482 3.14551e-05
        8858    -5.44691     -5.4482 3.14519e-05
        8859    -5.44622     -5.4482 3.14491e-05
        8860    -5.44617     -5.4482 3.14464e-05
        8861    -5.44547     -5.4482 3.14444e-05
        8862    -5.44511     -5.4482 3.14428e-05
        8863    -5.44474     -5.4482 3.14416e-05
        8864    -5.44469     -5.4482 3.14406e-05
        8865    -5.44465     -5.4482 3.14396e-05
        8866    -5.44428     -5.4482 3.14391e-05
        8867    -5.44489     -5.4482 3.14378e-05
        8868    -5.44549     -5.4482 3.14357e-05
        8869    -5.44513     -5.4482 3.14341e-05
        8870    -5.44509     -5.4482 3.14325e-05
        8871     -5.4457     -5.4482 3.14302e-05
        8872    -5.44502     -5.4482 3.14287e-05
        8873    -5.44498    -5.44819 3.14273e-05
        8874    -5.44592    -5.44819 3.14248e-05
        8875    -5.44589    -5.44819 3.14223e-05
        8876    -5.44619    -5.44819 3.14196e-05
        8877    -5.44616    -5.44819 3.14168e-05
        8878    -5.44679    -5.44819 3.14137e-05
        8879    -5.44709    -5.44819 3.14104e-05
        8880    -5.44643    -5.44819 3.14075e-05
        8881    -5.44642    -5.44819 3.14046e-05
        8882    -5.44576    -5.44819 3.14023e-05
        8883    -5.44673    -5.44819 3.13992e-05
        8884    -5.44673    -5.44819  3.1396e-05
        8885    -5.44673    -5.44819 3.13929e-05
        8886    -5.44673    -5.44819 3.13898e-05
        8887    -5.44642    -5.44819 3.13869e-05
        8888    -5.44611    -5.44819 3.13843e-05
        8889     -5.4458    -5.44819 3.13819e-05
        8890     -5.4455    -5.44819 3.13798e-05
        8891    -5.44553    -5.44819 3.13777e-05
        8892    -5.44491    -5.44819 3.13764e-05
        8893    -5.44495    -5.44819  3.1375e-05
        8894    -5.44629    -5.44819 3.13722e-05
        8895    -5.44633    -5.44819 3.13693e-05
        8896    -5.44671    -5.44819 3.13663e-05
        8897    -5.44709    -5.44819  3.1363e-05
        8898     -5.4478    -5.44819 3.13595e-05
        8899    -5.44787    -5.44819  3.1356e-05
        8900    -5.44858    -5.44819 3.13525e-05
        8901    -5.44898    -5.44819 3.13491e-05
        8902    -5.44939    -5.44819 3.13459e-05
        8903     -5.4498    -5.44819 3.13429e-05
        8904    -5.45021    -5.44819 3.13402e-05
        8905     -5.4503    -5.44819 3.13375e-05
        8906    -5.45073    -5.44819 3.13353e-05
        8907    -5.44986    -5.44819 3.13324e-05
        8908    -5.44964    -5.44819 3.13293e-05
        8909     -5.4504    -5.44819 3.13267e-05
        8910    -5.44987    -5.44819 3.13238e-05
        8911    -5.45031    -5.44819 3.13212e-05
        8912    -5.45043    -5.44819 3.13187e-05
        8913    -5.45055    -5.44819 3.13163e-05
        8914    -5.45165    -5.44819 3.13151e-05
        8915    -5.45178    -5.44819 3.13142e-05
        8916    -5.45158    -5.44819  3.1313e-05
        8917    -5.45139    -5.44819 3.13116e-05
        8918    -5.45185    -5.44819 3.13107e-05
        8919    -5.45198    -5.44819 3.13101e-05
        8920    -5.45276     -5.4482 3.13108e-05
        8921    -5.45322     -5.4482 3.13123e-05
        8922    -5.45303     -5.4482 3.13135e-05
        8923    -5.45381     -5.4482 3.13163e-05
        8924    -5.45426     -5.4482 3.13202e-05
        8925    -5.45407     -5.4482 3.13236e-05
        8926    -5.45355     -5.4482 3.13258e-05
        8927    -5.45368     -5.4482 3.13283e-05
        8928    -5.45348     -5.4482 3.13304e-05
        8929    -5.45295     -5.4482 3.13314e-05
        8930    -5.45307     -5.4482 3.13326e-05
        8931    -5.45319     -5.4482 3.13341e-05
        8932    -5.45363     -5.4482 3.13365e-05
        8933    -5.45438     -5.4482 3.13406e-05
        8934    -5.45481     -5.4482 3.13458e-05
        8935    -5.45362     -5.4482 3.13482e-05
        8936    -5.45404     -5.4482 3.13515e-05
        8937    -5.45413    -5.44821  3.1355e-05
        8938    -5.45422    -5.44821 3.13587e-05
        8939    -5.45398    -5.44821 3.13619e-05
        8940    -5.45341    -5.44821 3.13638e-05
        8941    -5.45349    -5.44821 3.13658e-05
        8942    -5.45388    -5.44821 3.13687e-05
        8943    -5.45458    -5.44821 3.13733e-05
        8944    -5.45529    -5.44821 3.13798e-05
        8945    -5.45534    -5.44821 3.13864e-05
        8946    -5.45473    -5.44821 3.13913e-05
        8947    -5.45477    -5.44821 3.13964e-05
        8948    -5.45448    -5.44821 3.14007e-05
        8949     -5.4545    -5.44821  3.1405e-05
        8950    -5.45452    -5.44821 3.14094e-05
        8951     -5.4555    -5.44822 3.14165e-05
        8952     -5.4555    -5.44822 3.14235e-05
        8953    -5.45518    -5.44822 3.14296e-05
        8954     -5.4555    -5.44822 3.14366e-05
        8955    -5.45516    -5.44822 3.14426e-05
        8956    -5.45513    -5.44822 3.14486e-05
        8957    -5.45511    -5.44822 3.14545e-05
        8958    -5.45507    -5.44822 3.14603e-05
        8959    -5.45406    -5.44822 3.14635e-05
        8960    -5.45434    -5.44822 3.14674e-05
        8961    -5.45429    -5.44822 3.14712e-05
        8962    -5.45423    -5.44822 3.14748e-05
        8963    -5.45481    -5.44822 3.14799e-05
        8964    -5.45507    -5.44822 3.14857e-05
        8965    -5.45532    -5.44823 3.14921e-05
        8966    -5.45524    -5.44823 3.14983e-05
        8967    -5.45451    -5.44823 3.15026e-05
        8968    -5.45506    -5.44823 3.15083e-05
        8969    -5.45497    -5.44823 3.15137e-05
        8970    -5.45519    -5.44823 3.15198e-05
        8971    -5.45541    -5.44823 3.15264e-05
        8972     -5.4553    -5.44823 3.15328e-05
        8973    -5.45486    -5.44823 3.15379e-05
        8974    -5.45378    -5.44823 3.15405e-05
        8975    -5.45333    -5.44823 3.15421e-05
        8976    -5.45353    -5.44823 3.15441e-05
        8977     -5.4534    -5.44823 3.15458e-05
        8978    -5.45262    -5.44823 3.15461e-05
        8979    -5.45314    -5.44824 3.15473e-05
        8980      -5.453    -5.44824 3.15482e-05
        8981    -5.45318    -5.44824 3.15495e-05
        8982    -5.45272    -5.44824   3.155e-05
        8983    -5.45289    -5.44824 3.15507e-05
        8984    -5.45275    -5.44824 3.15512e-05
        8985     -5.4526    -5.44824 3.15514e-05
        8986    -5.45213    -5.44824 3.15509e-05
        8987    -5.45165    -5.44824 3.15496e-05
        8988     -5.4515    -5.44824 3.15482e-05
        8989    -5.45167    -5.44824  3.1547e-05
        8990    -5.45151    -5.44824 3.15456e-05
        8991    -5.45136    -5.44824  3.1544e-05
        8992     -5.4512    -5.44824 3.15422e-05
        8993    -5.45202    -5.44824 3.15415e-05
        8994    -5.45122    -5.44824 3.15397e-05
        8995    -5.45074    -5.44824 3.15374e-05
        8996    -5.45026    -5.44824 3.15347e-05
        8997    -5.45011    -5.44824 3.15319e-05
        8998    -5.45093    -5.44824 3.15298e-05
        8999    -5.45013    -5.44824  3.1527e-05
        9000    -5.44966    -5.44824 3.15239e-05
        9001    -5.44984    -5.44824 3.15209e-05
        9002    -5.44969    -5.44824 3.15178e-05
        9003    -5.44988    -5.44824 3.15148e-05
        9004    -5.45071    -5.44824 3.15125e-05
        9005     -5.4509    -5.44824 3.15104e-05
        9006    -5.45045    -5.44824 3.15078e-05
        9007       -5.45    -5.44824 3.15049e-05
        9008    -5.45052    -5.44824 3.15025e-05
        9009    -5.45105    -5.44825 3.15005e-05
        9010    -5.45093    -5.44825 3.14984e-05
        9011    -5.45115    -5.44825 3.14966e-05
        9012    -5.45072    -5.44825 3.14943e-05
        9013    -5.44965    -5.44825 3.14912e-05
        9014    -5.44955    -5.44825  3.1488e-05
        9015    -5.44946    -5.44825 3.14848e-05
        9016    -5.44906    -5.44825 3.14814e-05
        9017    -5.44898    -5.44825  3.1478e-05
        9018    -5.44826    -5.44825 3.14745e-05
        9019    -5.44819    -5.44825 3.14711e-05
        9020    -5.44813    -5.44825 3.14676e-05
        9021    -5.44776    -5.44825 3.14641e-05
        9022    -5.44803    -5.44825 3.14607e-05
        9023    -5.44832    -5.44825 3.14572e-05
        9024    -5.44861    -5.44825 3.14537e-05
        9025    -5.44826    -5.44825 3.14502e-05
        9026    -5.44792    -5.44825 3.14468e-05
        9027    -5.44823    -5.44825 3.14433e-05
        9028    -5.44887    -5.44825 3.14399e-05
        9029    -5.44953    -5.44825 3.14367e-05
        9030    -5.44921    -5.44825 3.14334e-05
        9031    -5.44891    -5.44825   3.143e-05
        9032    -5.44829    -5.44825 3.14265e-05
        9033      -5.448    -5.44825 3.14231e-05
        9034    -5.44739    -5.44825 3.14197e-05
        9035    -5.44776    -5.44825 3.14163e-05
        9036    -5.44749    -5.44825 3.14129e-05
        9037    -5.44723    -5.44825 3.14097e-05
        9038    -5.44762    -5.44825 3.14063e-05
        9039    -5.44705    -5.44825 3.14031e-05
        9040    -5.44713    -5.44825 3.13998e-05
        9041    -5.44786    -5.44825 3.13964e-05
        9042    -5.44795    -5.44825 3.13929e-05
        9043    -5.44773    -5.44825 3.13895e-05
        9044    -5.44783    -5.44825 3.13861e-05
        9045    -5.44794    -5.44825 3.13826e-05
        9046    -5.44805    -5.44825 3.13792e-05
        9047    -5.44849    -5.44825 3.13757e-05
        9048    -5.44862    -5.44825 3.13723e-05
        9049    -5.44842    -5.44825 3.13688e-05
        9050     -5.4492    -5.44825 3.13655e-05
        9051    -5.44869    -5.44825 3.13621e-05
        9052     -5.4485    -5.44825 3.13586e-05
        9053    -5.44831    -5.44825 3.13552e-05
        9054    -5.44813    -5.44825 3.13517e-05
        9055    -5.44828    -5.44825 3.13483e-05
        9056    -5.44713    -5.44825  3.1345e-05
        9057     -5.4476    -5.44825 3.13417e-05
        9058    -5.44807    -5.44825 3.13382e-05
        9059    -5.44757    -5.44825 3.13348e-05
        9060    -5.44771    -5.44825 3.13314e-05
        9061    -5.44786    -5.44825  3.1328e-05
        9062     -5.4493    -5.44825 3.13248e-05
        9063    -5.44944    -5.44825 3.13216e-05
        9064    -5.45023    -5.44825 3.13189e-05
        9065    -5.44972    -5.44825 3.13159e-05
        9066    -5.44954    -5.44825 3.13127e-05
        9067    -5.44967    -5.44825 3.13097e-05
        9068     -5.4498    -5.44825 3.13067e-05
        9069    -5.44928    -5.44825 3.13034e-05
        9070    -5.44973    -5.44825 3.13004e-05
        9071    -5.45018    -5.44825 3.12977e-05
        9072     -5.4503    -5.44825 3.12951e-05
        9073    -5.44976    -5.44825 3.12921e-05
        9074    -5.44955    -5.44825 3.12889e-05
        9075    -5.44966    -5.44825 3.12859e-05
        9076    -5.44944    -5.44825 3.12827e-05
        9077    -5.44986    -5.44825 3.12798e-05
        9078    -5.44963    -5.44825 3.12767e-05
        9079    -5.44971    -5.44825 3.12736e-05
        9080    -5.45012    -5.44825 3.12709e-05
        9081    -5.44988    -5.44825  3.1268e-05
        9082     -5.4493    -5.44825 3.12647e-05
        9083    -5.44808    -5.44825 3.12613e-05
        9084    -5.44814    -5.44825 3.12579e-05
        9085     -5.4482    -5.44825 3.12544e-05
        9086    -5.44793    -5.44825  3.1251e-05
        9087    -5.44734    -5.44825 3.12477e-05
        9088    -5.44706    -5.44825 3.12445e-05
        9089    -5.44743    -5.44825 3.12412e-05
        9090    -5.44682    -5.44825 3.12382e-05
        9091    -5.44653    -5.44825 3.12353e-05
        9092    -5.44656    -5.44825 3.12325e-05
        9093    -5.44658    -5.44825 3.12296e-05
        9094    -5.44725    -5.44825 3.12263e-05
        9095     -5.4476    -5.44825  3.1223e-05
        9096    -5.44793    -5.44825 3.12195e-05
        9097    -5.44794    -5.44825 3.12161e-05
        9098    -5.44795    -5.44825 3.12127e-05
        9099    -5.44796    -5.44825 3.12093e-05
        9100    -5.44796    -5.44825 3.12059e-05
        9101    -5.44893    -5.44825 3.12025e-05
        9102    -5.44796    -5.44825 3.11991e-05
        9103    -5.44762    -5.44825 3.11958e-05
        9104    -5.44761    -5.44825 3.11924e-05
        9105     -5.4476    -5.44825 3.11891e-05
        9106    -5.44726    -5.44825 3.11859e-05
        9107    -5.44789    -5.44825 3.11825e-05
        9108     -5.4482    -5.44825  3.1179e-05
        9109     -5.4485    -5.44825 3.11756e-05
        9110    -5.44848    -5.44825 3.11722e-05
        9111    -5.44878    -5.44825 3.11688e-05
        9112    -5.44876    -5.44825 3.11655e-05
        9113    -5.44744    -5.44825 3.11622e-05
        9114    -5.44773    -5.44825 3.11588e-05
        9115    -5.44868    -5.44825 3.11554e-05
        9116    -5.44897    -5.44825 3.11521e-05
        9117    -5.44926    -5.44825 3.11489e-05
        9118    -5.44923    -5.44825 3.11457e-05
        9119    -5.44952    -5.44825 3.11426e-05
        9120    -5.45013    -5.44825 3.11398e-05
        9121    -5.44977    -5.44825 3.11369e-05
        9122    -5.44974    -5.44825 3.11339e-05
        9123    -5.45002    -5.44825 3.11311e-05
        9124    -5.44869    -5.44825 3.11277e-05
        9125    -5.44866    -5.44825 3.11243e-05
        9126    -5.44862    -5.44825 3.11209e-05
        9127    -5.44858    -5.44825 3.11175e-05
        9128    -5.44822    -5.44825 3.11141e-05
        9129     -5.4485    -5.44825 3.11107e-05
        9130    -5.44846    -5.44825 3.11073e-05
        9131    -5.44842    -5.44825 3.11039e-05
        9132    -5.44806    -5.44825 3.11005e-05
        9133    -5.44737    -5.44825 3.10973e-05
        9134    -5.44734    -5.44825  3.1094e-05
        9135    -5.44665    -5.44825 3.10911e-05
        9136    -5.44726    -5.44825 3.10879e-05
        9137    -5.44722    -5.44825 3.10847e-05
        9138    -5.44686    -5.44825 3.10817e-05
        9139     -5.4465    -5.44825 3.10789e-05
        9140    -5.44647    -5.44825 3.10761e-05
        9141    -5.44611    -5.44825 3.10736e-05
        9142    -5.44575    -5.44825 3.10714e-05
        9143    -5.44571    -5.44825 3.10692e-05
        9144    -5.44665    -5.44825 3.10663e-05
        9145     -5.4463    -5.44825 3.10636e-05
        9146    -5.44659    -5.44825 3.10608e-05
        9147    -5.44656    -5.44825 3.10579e-05
        9148    -5.44653    -5.44825 3.10551e-05
        9149    -5.44715    -5.44825 3.10519e-05
        9150    -5.44647    -5.44825 3.10491e-05
        9151     -5.4471    -5.44825  3.1046e-05
        9152    -5.44675    -5.44825  3.1043e-05
        9153     -5.4464    -5.44825 3.10403e-05
        9154    -5.44638    -5.44825 3.10376e-05
