#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2807    -6.68687    -6.65581  0.00118282
        2808    -6.68868    -6.65582  0.00118246
        2809    -6.68959    -6.65583   0.0011821
        2810    -6.69152    -6.65584  0.00118175
        2811    -6.69383    -6.65586   0.0011814
        2812    -6.69522    -6.65587  0.00118107
        2813    -6.69666    -6.65589  0.00118073
        2814    -6.69847     -6.6559  0.00118041
        2815    -6.69966    -6.65592  0.00118009
        2816    -6.70154    -6.65593  0.00117979
        2817     -6.7028    -6.65595  0.00117949
        2818    -6.70473    -6.65597  0.00117919
        2819    -6.70636    -6.65598  0.00117891
        2820    -6.70768      -6.656  0.00117864
        2821    -6.70934    -6.65602  0.00117837
        2822    -6.71035    -6.65604  0.00117811
        2823    -6.71169    -6.65606  0.00117786
        2824    -6.71336    -6.65608  0.00117761
        2825     -6.7147     -6.6561  0.00117738
        2826    -6.71667    -6.65612  0.00117716
        2827    -6.71863    -6.65614  0.00117695
        2828    -6.71993    -6.65617  0.00117675
        2829    -6.72217    -6.65619  0.00117657
        2830    -6.72342    -6.65621  0.00117639
        2831    -6.72432    -6.65624  0.00117622
        2832    -6.72583    -6.65626  0.00117606
        2833    -6.72698    -6.65629  0.00117591
        2834    -6.72777    -6.65631  0.00117577
        2835    -6.72916    -6.65634  0.00117563
        2836     -6.7305    -6.65636  0.00117551
        2837    -6.73147    -6.65639  0.00117539
        2838    -6.73206    -6.65642  0.00117528
        2839    -6.73324    -6.65645  0.00117518
        2840    -6.73404    -6.65647  0.00117508
        2841     -6.7351     -6.6565  0.00117499
        2842    -6.73545    -6.65653  0.00117491
        2843    -6.73735    -6.65656  0.00117484
        2844    -6.73789    -6.65658  0.00117477
        2845    -6.73868    -6.65661  0.00117472
        2846    -6.73939    -6.65664  0.00117466
        2847    -6.73971    -6.65667  0.00117461
        2848    -6.74059     -6.6567  0.00117457
        2849    -6.74107    -6.65673  0.00117453
        2850    -6.74115    -6.65676  0.00117449
        2851    -6.74082    -6.65679  0.00117445
        2852    -6.74138    -6.65682  0.00117441
        2853    -6.74186    -6.65685  0.00117438
        2854    -6.74225    -6.65688  0.00117435
        2855    -6.74256    -6.65691  0.00117432
        2856    -6.74279    -6.65694  0.00117429
        2857     -6.7426    -6.65697  0.00117427
        2858    -6.74201      -6.657  0.00117423
        2859    -6.74133    -6.65703  0.00117419
        2860    -6.74187    -6.65706  0.00117416
        2861    -6.74167    -6.65709  0.00117412
        2862    -6.74075    -6.65712  0.00117407
        2863    -6.73943    -6.65715  0.00117401
        2864    -6.73868    -6.65717  0.00117395
        2865    -6.73785     -6.6572  0.00117388
        2866    -6.73727    -6.65723   0.0011738
        2867     -6.7363    -6.65726  0.00117371
        2868    -6.73526    -6.65729  0.00117362
        2869    -6.73415    -6.65731  0.00117352
        2870    -6.73299    -6.65734   0.0011734
        2871    -6.73144    -6.65736  0.00117328
        2872    -6.72985    -6.65739  0.00117314
        2873    -6.72885    -6.65741    0.001173
        2874    -6.72749    -6.65744  0.00117284
        2875    -6.72576    -6.65746  0.00117268
        2876    -6.72368    -6.65749  0.00117249
        2877    -6.72221    -6.65751   0.0011723
        2878    -6.72138    -6.65753   0.0011721
        2879    -6.72019    -6.65755   0.0011719
        2880    -6.71933    -6.65757  0.00117169
        2881    -6.71813    -6.65759  0.00117147
        2882    -6.71725    -6.65762  0.00117125
        2883    -6.71574    -6.65764  0.00117101
        2884    -6.71457    -6.65766  0.00117077
        2885    -6.71244    -6.65767  0.00117052
        2886    -6.71131    -6.65769  0.00117026
        2887    -6.71021    -6.65771     0.00117
        2888    -6.70883    -6.65773  0.00116973
        2889    -6.70748    -6.65775  0.00116945
        2890    -6.70619    -6.65776  0.00116917
        2891    -6.70528    -6.65778  0.00116888
        2892    -6.70475     -6.6578  0.00116859
        2893    -6.70332    -6.65781  0.00116829
        2894    -6.70228    -6.65783  0.00116799
        2895    -6.70068    -6.65784  0.00116768
        2896    -6.70045    -6.65786  0.00116737
        2897    -6.69965    -6.65787  0.00116705
        2898    -6.69928    -6.65788  0.00116674
        2899    -6.69802     -6.6579  0.00116642
        2900    -6.69783    -6.65791   0.0011661
        2901    -6.69742    -6.65793  0.00116577
        2902    -6.69678    -6.65794  0.00116545
        2903     -6.6969    -6.65795  0.00116512
        2904    -6.69679    -6.65797   0.0011648
        2905    -6.69679    -6.65798  0.00116448
        2906    -6.69755    -6.65799  0.00116415
        2907    -6.69744    -6.65801  0.00116383
        2908    -6.69775    -6.65802  0.00116351
        2909    -6.69785    -6.65803  0.00116319
        2910    -6.69837    -6.65805  0.00116288
        2911    -6.69866    -6.65806  0.00116256
        2912    -6.69906    -6.65808  0.00116225
        2913    -6.69954    -6.65809  0.00116193
        2914    -6.70044     -6.6581  0.00116163
        2915    -6.70077    -6.65812  0.00116132
        2916    -6.70313    -6.65813  0.00116102
        2917    -6.70459    -6.65815  0.00116074
        2918     -6.7058    -6.65817  0.00116045
        2919    -6.70708    -6.65818  0.00116018
        2920    -6.70841     -6.6582  0.00115991
        2921     -6.7098    -6.65822  0.00115964
        2922    -6.71188    -6.65824  0.00115939
        2923      -6.714    -6.65826  0.00115915
        2924    -6.71551    -6.65828  0.00115892
        2925    -6.71639     -6.6583   0.0011587
        2926    -6.71795    -6.65832  0.00115848
        2927    -6.71888    -6.65834  0.00115827
        2928    -6.72079    -6.65836  0.00115807
        2929     -6.7214    -6.65838  0.00115787
        2930    -6.72233     -6.6584  0.00115768
        2931    -6.72358    -6.65842   0.0011575
        2932    -6.72449    -6.65845  0.00115733
        2933    -6.72635    -6.65847  0.00115716
        2934    -6.72817    -6.65849  0.00115701
        2935    -6.72965    -6.65852  0.00115687
        2936    -6.73043    -6.65854  0.00115674
        2937    -6.73149    -6.65857  0.00115661
        2938    -6.73315    -6.65859   0.0011565
        2939    -6.73475    -6.65862  0.00115639
        2940    -6.73565    -6.65864   0.0011563
        2941    -6.73616    -6.65867   0.0011562
        2942    -6.73725     -6.6587  0.00115612
        2943    -6.73762    -6.65872  0.00115604
        2944    -6.73922    -6.65875  0.00115597
        2945    -6.74073    -6.65878  0.00115591
        2946    -6.74087    -6.65881  0.00115585
        2947    -6.74158    -6.65884   0.0011558
        2948    -6.74285    -6.65886  0.00115576
        2949    -6.74371    -6.65889  0.00115573
        2950    -6.74351    -6.65892  0.00115569
        2951    -6.74354    -6.65895  0.00115566
        2952    -6.74413    -6.65898  0.00115563
        2953    -6.74333    -6.65901  0.00115559
        2954    -6.74277    -6.65904  0.00115554
        2955    -6.74277    -6.65906   0.0011555
        2956    -6.74235    -6.65909  0.00115545
        2957    -6.74184    -6.65912   0.0011554
        2958    -6.74092    -6.65915  0.00115534
        2959    -6.74023    -6.65918  0.00115528
        2960    -6.73945     -6.6592   0.0011552
        2961    -6.73924    -6.65923  0.00115513
        2962    -6.73862    -6.65926  0.00115505
        2963    -6.73758    -6.65928  0.00115496
        2964    -6.73647    -6.65931  0.00115487
        2965    -6.73593    -6.65933  0.00115477
        2966    -6.73498    -6.65936  0.00115466
        2967    -6.73396    -6.65938  0.00115454
        2968    -6.73288    -6.65941  0.00115442
        2969    -6.73269    -6.65943  0.00115429
        2970    -6.73147    -6.65946  0.00115416
        2971    -6.73019    -6.65948  0.00115402
        2972    -6.72853    -6.65951  0.00115386
        2973    -6.72746    -6.65953   0.0011537
        2974     -6.7257    -6.65955  0.00115353
        2975    -6.72356    -6.65957  0.00115334
        2976    -6.72235    -6.65959  0.00115315
        2977    -6.72142    -6.65961  0.00115295
        2978    -6.71949    -6.65963  0.00115273
        2979    -6.71753    -6.65965  0.00115251
        2980    -6.71618    -6.65967  0.00115228
        2981    -6.71449    -6.65969  0.00115204
        2982    -6.71277    -6.65971  0.00115179
        2983    -6.71071    -6.65973  0.00115153
        2984    -6.70896    -6.65974  0.00115126
        2985    -6.70752    -6.65976  0.00115099
        2986    -6.70575    -6.65977  0.00115071
        2987    -6.70397    -6.65979  0.00115042
        2988    -6.70252     -6.6598  0.00115012
        2989    -6.70042    -6.65982  0.00114982
        2990    -6.69833    -6.65983   0.0011495
        2991    -6.69657    -6.65984  0.00114919
        2992    -6.69482    -6.65985  0.00114886
        2993    -6.69276    -6.65986  0.00114853
        2994    -6.69072    -6.65987  0.00114819
        2995    -6.68837    -6.65988  0.00114785
        2996    -6.68733    -6.65989   0.0011475
        2997    -6.68599     -6.6599  0.00114715
        2998    -6.68468    -6.65991   0.0011468
        2999    -6.68338    -6.65992  0.00114644
        3000    -6.68212    -6.65993  0.00114609
        3001    -6.68023    -6.65993  0.00114572
        3002    -6.67804    -6.65994  0.00114536
        3003    -6.67621    -6.65994  0.00114499
        3004    -6.67506    -6.65995  0.00114462
        3005    -6.67329    -6.65995  0.00114425
        3006    -6.67284    -6.65996  0.00114387
        3007    -6.67113    -6.65996   0.0011435
        3008    -6.66978    -6.65996  0.00114312
        3009    -6.66845    -6.65997  0.00114275
        3010    -6.66781    -6.65997  0.00114237
        3011    -6.66686    -6.65997  0.00114199
        3012    -6.66498    -6.65997  0.00114162
        3013    -6.66377    -6.65998  0.00114124
        3014    -6.66291    -6.65998  0.00114086
        3015    -6.66175    -6.65998  0.00114048
        3016    -6.66062    -6.65998   0.0011401
        3017    -6.65918    -6.65998  0.00113973
        3018     -6.6581    -6.65998  0.00113935
        3019    -6.65671    -6.65998  0.00113897
        3020    -6.65663    -6.65997  0.00113859
        3021    -6.65593    -6.65997  0.00113822
        3022    -6.65524    -6.65997  0.00113784
        3023    -6.65424    -6.65997  0.00113747
        3024    -6.65293    -6.65997  0.00113709
        3025    -6.65164    -6.65996  0.00113672
        3026    -6.65099    -6.65996  0.00113635
        3027    -6.65004    -6.65996  0.00113598
        3028    -6.64876    -6.65995  0.00113561
        3029    -6.64717    -6.65995  0.00113524
        3030    -6.64655    -6.65995  0.00113488
        3031    -6.64626    -6.65994  0.00113451
        3032    -6.64565    -6.65994  0.00113415
        3033    -6.64406    -6.65993  0.00113379
        3034    -6.64311    -6.65993  0.00113343
        3035    -6.64216    -6.65992  0.00113307
        3036    -6.64153    -6.65991  0.00113271
        3037    -6.64056    -6.65991  0.00113236
        3038    -6.63926     -6.6599    0.001132
        3039    -6.63859    -6.65989  0.00113165
        3040    -6.63694    -6.65989   0.0011313
        3041    -6.63593    -6.65988  0.00113096
        3042    -6.63458    -6.65987  0.00113062
        3043    -6.63386    -6.65986  0.00113028
        3044    -6.63247    -6.65985  0.00112994
        3045    -6.63107    -6.65984  0.00112961
        3046    -6.63029    -6.65983  0.00112928
        3047     -6.6295    -6.65982  0.00112896
        3048    -6.62772    -6.65981  0.00112864
        3049    -6.62721     -6.6598  0.00112832
        3050    -6.62636    -6.65979    0.001128
        3051    -6.62516    -6.65978  0.00112769
        3052    -6.62394    -6.65977  0.00112738
        3053    -6.62269    -6.65976  0.00112707
        3054    -6.62143    -6.65974  0.00112678
        3055    -6.61981    -6.65973  0.00112648
        3056    -6.61882    -6.65972  0.00112619
        3057    -6.61717     -6.6597  0.00112591
        3058    -6.61548    -6.65969  0.00112564
        3059    -6.61443    -6.65967  0.00112536
        3060     -6.6127    -6.65966   0.0011251
        3061    -6.61063    -6.65964  0.00112485
        3062    -6.60951    -6.65963   0.0011246
        3063    -6.60804    -6.65961  0.00112436
        3064     -6.6072    -6.65959  0.00112412
        3065    -6.60538    -6.65957  0.00112389
        3066    -6.60386    -6.65956  0.00112367
        3067    -6.60265    -6.65954  0.00112346
        3068    -6.60078    -6.65952  0.00112326
        3069    -6.59954     -6.6595  0.00112306
        3070    -6.59829    -6.65948  0.00112287
        3071    -6.59703    -6.65946  0.00112269
        3072    -6.59543    -6.65944  0.00112252
        3073    -6.59382    -6.65942  0.00112236
        3074    -6.59286    -6.65939   0.0011222
        3075    -6.59156    -6.65937  0.00112205
        3076    -6.58994    -6.65935  0.00112192
        3077    -6.58864    -6.65933  0.00112179
        3078    -6.58702     -6.6593  0.00112167
        3079    -6.58573    -6.65928  0.00112156
        3080    -6.58444    -6.65926  0.00112146
        3081    -6.58284    -6.65923  0.00112137
        3082    -6.58157    -6.65921  0.00112129
        3083    -6.57967    -6.65918  0.00112122
        3084    -6.57746    -6.65915  0.00112117
        3085    -6.57623    -6.65913  0.00112113
        3086    -6.57438     -6.6591   0.0011211
        3087     -6.5732    -6.65907  0.00112108
        3088    -6.57172    -6.65904  0.00112108
        3089    -6.57059    -6.65901  0.00112108
        3090    -6.56917    -6.65898  0.00112109
