#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4969    0.903619    0.967051 0.000560169
        4970    0.903486    0.967038 0.000560202
        4971    0.903383    0.967025 0.000560236
        4972    0.903295    0.967012  0.00056027
        4973    0.903256    0.966999 0.000560304
        4974    0.903232    0.966987 0.000560338
        4975    0.903243    0.966974 0.000560372
        4976    0.903282    0.966961 0.000560405
        4977    0.903337    0.966948 0.000560438
        4978    0.903426    0.966935 0.000560471
        4979     0.90355    0.966923 0.000560503
        4980     0.90371     0.96691 0.000560534
        4981    0.903886    0.966897 0.000560564
        4982    0.904084    0.966885 0.000560594
        4983    0.904312    0.966872 0.000560622
        4984    0.904576     0.96686 0.000560649
        4985    0.904861    0.966847 0.000560674
        4986    0.905188    0.966835 0.000560698
        4987    0.905551    0.966823  0.00056072
        4988    0.905918     0.96681 0.000560741
        4989    0.906321    0.966798 0.000560759
        4990    0.906761    0.966786 0.000560776
        4991    0.907231    0.966774 0.000560791
        4992    0.907738    0.966762 0.000560803
        4993    0.908256    0.966751 0.000560813
        4994    0.908823    0.966739 0.000560821
        4995    0.909415    0.966728 0.000560826
        4996    0.910058    0.966716 0.000560828
        4997    0.910704    0.966705 0.000560828
        4998    0.911382    0.966694 0.000560825
        4999    0.912083    0.966683 0.000560819
        5000    0.912829    0.966672 0.000560811
        5001    0.913619    0.966662 0.000560799
        5002    0.914432    0.966651 0.000560784
        5003     0.91527    0.966641 0.000560766
        5004    0.916132    0.966631 0.000560745
        5005    0.917033    0.966621  0.00056072
        5006    0.917958    0.966611 0.000560692
        5007    0.918928    0.966602 0.000560661
        5008    0.919916    0.966592 0.000560627
        5009    0.920934    0.966583 0.000560589
        5010    0.921988    0.966574 0.000560548
        5011    0.923067    0.966566 0.000560503
        5012    0.924195    0.966557 0.000560455
        5013    0.925339    0.966549 0.000560404
        5014    0.926513    0.966541 0.000560349
        5015    0.927682    0.966533  0.00056029
        5016    0.928913    0.966526 0.000560229
        5017    0.930178    0.966519 0.000560164
        5018    0.931451    0.966512 0.000560096
        5019     0.93275    0.966505 0.000560025
        5020    0.934083    0.966498 0.000559951
        5021    0.935447    0.966492 0.000559873
        5022    0.936842    0.966486 0.000559793
        5023    0.938235    0.966481  0.00055971
        5024    0.939664    0.966475 0.000559624
        5025    0.941121     0.96647 0.000559535
        5026    0.942593    0.966466 0.000559444
        5027    0.944092    0.966461  0.00055935
        5028    0.945602    0.966457 0.000559254
        5029    0.947131    0.966453 0.000559156
        5030    0.948691     0.96645 0.000559056
        5031    0.950256    0.966446 0.000558955
        5032    0.951841    0.966444 0.000558851
        5033    0.953441    0.966441 0.000558746
        5034    0.955052    0.966439  0.00055864
        5035    0.956674    0.966437 0.000558532
        5036    0.958306    0.966435 0.000558423
        5037    0.959946    0.966434 0.000558314
        5038    0.961593    0.966433 0.000558204
        5039    0.963245    0.966432 0.000558094
        5040    0.964901    0.966432 0.000557983
        5041     0.96656    0.966432 0.000557872
        5042    0.968208    0.966432 0.000557762
        5043    0.969875    0.966433 0.000557652
        5044    0.971541    0.966434 0.000557542
        5045    0.973191    0.966435 0.000557433
        5046    0.974844    0.966437 0.000557325
        5047    0.976497    0.966439 0.000557218
        5048    0.978122    0.966441 0.000557113
        5049    0.979765    0.966444 0.000557009
        5050    0.981378    0.966447 0.000556906
        5051    0.982999     0.96645 0.000556805
        5052    0.984593    0.966454 0.000556707
        5053    0.986172    0.966458  0.00055661
        5054     0.98774    0.966462 0.000556516
        5055    0.989283    0.966466 0.000556424
        5056    0.990806    0.966471 0.000556335
        5057    0.992308    0.966476 0.000556249
        5058     0.99378    0.966482 0.000556165
        5059    0.995214    0.966487 0.000556084
        5060    0.996667    0.966493 0.000556006
        5061    0.998068      0.9665 0.000555931
        5062    0.999441    0.966506 0.000555859
        5063     1.00078    0.966513 0.000555791
        5064     1.00209     0.96652 0.000555725
        5065     1.00337    0.966527 0.000555663
        5066     1.00464    0.966535 0.000555605
        5067     1.00584    0.966542 0.000555549
        5068     1.00702     0.96655 0.000555497
        5069     1.00815    0.966559 0.000555448
        5070     1.00925    0.966567 0.000555402
        5071     1.01032    0.966576  0.00055536
        5072     1.01133    0.966585  0.00055532
        5073      1.0123    0.966594 0.000555284
        5074     1.01323    0.966603  0.00055525
        5075     1.01412    0.966612  0.00055522
        5076     1.01495    0.966622 0.000555192
        5077     1.01575    0.966631 0.000555167
        5078      1.0165    0.966641 0.000555145
        5079     1.01719    0.966651 0.000555125
        5080     1.01785    0.966661 0.000555107
        5081     1.01845    0.966671 0.000555091
        5082       1.019    0.966682 0.000555077
        5083     1.01949    0.966692 0.000555065
        5084     1.01996    0.966703 0.000555055
        5085     1.02037    0.966713 0.000555046
        5086     1.02071    0.966724 0.000555039
        5087     1.02102    0.966734 0.000555032
        5088     1.02126    0.966745 0.000555027
        5089     1.02146    0.966756 0.000555022
        5090     1.02161    0.966767 0.000555017
        5091      1.0217    0.966777 0.000555013
        5092     1.02174    0.966788 0.000555009
        5093     1.02172    0.966799 0.000555005
        5094     1.02164     0.96681    0.000555
        5095     1.02151     0.96682 0.000554995
        5096     1.02133    0.966831 0.000554989
        5097      1.0211    0.966842 0.000554983
        5098     1.02082    0.966852 0.000554975
        5099     1.02048    0.966863 0.000554966
        5100      1.0201    0.966873 0.000554955
        5101     1.01966    0.966884 0.000554943
        5102     1.01917    0.966894 0.000554928
        5103     1.01865    0.966904 0.000554912
        5104     1.01806    0.966914 0.000554894
        5105     1.01743    0.966924 0.000554874
        5106     1.01674    0.966934 0.000554851
        5107     1.01602    0.966943 0.000554825
        5108     1.01522    0.966953 0.000554797
        5109      1.0144    0.966962 0.000554766
        5110     1.01351    0.966971 0.000554733
        5111     1.01258     0.96698 0.000554696
        5112     1.01161    0.966989 0.000554656
        5113      1.0106    0.966997 0.000554613
        5114     1.00957    0.967006 0.000554567
        5115     1.00849    0.967014 0.000554518
        5116     1.00737    0.967022 0.000554466
        5117     1.00623    0.967029  0.00055441
        5118     1.00505    0.967037 0.000554352
        5119     1.00383    0.967044  0.00055429
        5120     1.00258    0.967051 0.000554225
        5121     1.00129    0.967058 0.000554157
        5122    0.999984    0.967064 0.000554087
        5123    0.998629     0.96707 0.000554013
        5124    0.997269    0.967076 0.000553936
        5125    0.995879    0.967082 0.000553856
        5126    0.994474    0.967087 0.000553774
        5127    0.993029    0.967092 0.000553689
        5128    0.991573    0.967097 0.000553602
        5129    0.990082    0.967101 0.000553512
        5130    0.988614    0.967106  0.00055342
        5131    0.987128     0.96711 0.000553326
        5132    0.985636    0.967113  0.00055323
        5133    0.984114    0.967116 0.000553132
        5134    0.982583    0.967119 0.000553032
        5135     0.98105    0.967122 0.000552931
        5136    0.979516    0.967125 0.000552829
        5137     0.97797    0.967127 0.000552725
        5138    0.976426    0.967128 0.000552621
        5139    0.974868     0.96713 0.000552515
        5140    0.973335    0.967131 0.000552409
        5141    0.971802    0.967132 0.000552302
        5142    0.970246    0.967133 0.000552195
        5143    0.968701    0.967133 0.000552088
        5144     0.96716    0.967133 0.000551981
        5145    0.965618    0.967133 0.000551873
        5146    0.964088    0.967132 0.000551767
        5147    0.962558    0.967131  0.00055166
        5148    0.961036     0.96713 0.000551554
        5149    0.959529    0.967129 0.000551449
        5150    0.958032    0.967127 0.000551345
        5151    0.956545    0.967125 0.000551242
        5152    0.955072    0.967122  0.00055114
        5153    0.953617     0.96712 0.000551039
        5154    0.952168    0.967117  0.00055094
        5155    0.950731    0.967114 0.000550842
        5156    0.949302     0.96711 0.000550746
        5157    0.947901    0.967107 0.000550652
        5158    0.946515    0.967103 0.000550559
        5159    0.945143    0.967098 0.000550469
        5160    0.943781    0.967094 0.000550381
        5161    0.942441    0.967089 0.000550295
        5162    0.941111    0.967084 0.000550211
        5163    0.939813    0.967079  0.00055013
        5164    0.938524    0.967073 0.000550051
        5165    0.937241    0.967067 0.000549975
        5166    0.935989    0.967061 0.000549902
        5167    0.934749    0.967055 0.000549831
        5168    0.933527    0.967049 0.000549763
        5169    0.932318    0.967042 0.000549697
        5170    0.931137    0.967035 0.000549635
        5171    0.929974    0.967028 0.000549575
        5172    0.928832     0.96702 0.000549519
        5173    0.927717    0.967013 0.000549465
        5174    0.926624    0.967005 0.000549414
        5175    0.925559    0.966997 0.000549367
        5176    0.924492    0.966989 0.000549322
        5177    0.923474     0.96698  0.00054928
        5178    0.922462    0.966972 0.000549241
        5179    0.921481    0.966963 0.000549205
        5180    0.920519    0.966954 0.000549172
        5181    0.919597    0.966945 0.000549143
        5182     0.91871    0.966936 0.000549115
        5183    0.917838    0.966926 0.000549091
        5184    0.916983    0.966916  0.00054907
        5185    0.916185    0.966907 0.000549051
        5186    0.915399    0.966897 0.000549035
        5187    0.914652    0.966887 0.000549022
        5188    0.913934    0.966876 0.000549011
        5189    0.913256    0.966866 0.000549002
