#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        8673     1.21238     1.20794 0.000717665
        8674     1.21191     1.20794 0.000717583
        8675     1.21146     1.20794   0.0007175
        8676     1.21103     1.20794 0.000717418
        8677     1.21061     1.20794 0.000717335
        8678      1.2102     1.20794 0.000717252
        8679     1.20982     1.20794  0.00071717
        8680     1.20944     1.20794 0.000717087
        8681     1.20908     1.20794 0.000717004
        8682     1.20874     1.20794 0.000716922
        8683     1.20841     1.20794 0.000716839
        8684     1.20809     1.20794 0.000716757
        8685     1.20779     1.20794 0.000716674
        8686      1.2075     1.20794 0.000716592
        8687     1.20722     1.20794 0.000716509
        8688     1.20694     1.20794 0.000716427
        8689     1.20668     1.20794 0.000716344
        8690     1.20642     1.20794 0.000716262
        8691     1.20617     1.20794  0.00071618
        8692     1.20593     1.20794 0.000716097
        8693     1.20569     1.20794 0.000716015
        8694     1.20545     1.20794 0.000715933
        8695     1.20521     1.20794  0.00071585
        8696     1.20498     1.20794 0.000715768
        8697     1.20474     1.20794 0.000715686
        8698     1.20451     1.20794 0.000715604
        8699     1.20427     1.20794 0.000715522
        8700     1.20402     1.20794 0.000715439
        8701     1.20378     1.20794 0.000715357
        8702     1.20352     1.20794 0.000715275
        8703     1.20326     1.20794 0.000715193
        8704     1.20299     1.20794 0.000715111
        8705     1.20271     1.20794  0.00071503
        8706     1.20242     1.20794 0.000714948
        8707     1.20212     1.20794 0.000714866
        8708      1.2018     1.20794 0.000714784
        8709     1.20147     1.20793 0.000714702
        8710     1.20113     1.20793 0.000714621
        8711     1.20077     1.20793 0.000714539
        8712     1.20039     1.20793 0.000714458
        8713     1.19999     1.20793 0.000714376
        8714     1.19958     1.20793 0.000714295
        8715     1.19915     1.20793 0.000714214
        8716      1.1987     1.20793 0.000714133
        8717     1.19823     1.20793 0.000714052
        8718     1.19775     1.20793 0.000713971
        8719     1.19724     1.20792  0.00071389
        8720     1.19672     1.20792 0.000713809
        8721     1.19618     1.20792 0.000713728
        8722     1.19561     1.20792 0.000713648
        8723     1.19503     1.20792 0.000713568
        8724     1.19443     1.20792 0.000713488
        8725     1.19381     1.20792 0.000713408
        8726     1.19318     1.20791 0.000713328
        8727     1.19253     1.20791 0.000713248
        8728     1.19187     1.20791 0.000713169
        8729      1.1912     1.20791  0.00071309
        8730     1.19051     1.20791 0.000713011
        8731     1.18981      1.2079 0.000712932
        8732     1.18911      1.2079 0.000712854
        8733     1.18839      1.2079 0.000712776
        8734     1.18768      1.2079 0.000712698
        8735     1.18696      1.2079  0.00071262
        8736     1.18624     1.20789 0.000712543
        8737     1.18552     1.20789 0.000712466
        8738     1.18481     1.20789  0.00071239
        8739     1.18411     1.20789 0.000712313
        8740     1.18342     1.20788 0.000712237
        8741     1.18275     1.20788 0.000712162
        8742     1.18209     1.20788 0.000712086
        8743     1.18147     1.20787 0.000712011
        8744     1.18086     1.20787 0.000711936
        8745     1.18029     1.20787 0.000711862
        8746     1.17975     1.20786 0.000711788
        8747     1.17925     1.20786 0.000711714
        8748     1.17879     1.20786  0.00071164
        8749     1.17837     1.20785 0.000711567
        8750       1.178     1.20785 0.000711494
        8751     1.17769     1.20785 0.000711421
        8752     1.17742     1.20784 0.000711348
        8753     1.17722     1.20784 0.000711276
        8754     1.17708     1.20784 0.000711203
        8755       1.177     1.20783  0.00071113
        8756     1.17699     1.20783 0.000711058
        8757     1.17705     1.20783 0.000710985
        8758     1.17718     1.20782 0.000710913
        8759     1.17738     1.20782  0.00071084
        8760     1.17767     1.20782 0.000710767
        8761     1.17803     1.20781 0.000710694
        8762     1.17847     1.20781 0.000710621
        8763       1.179     1.20781 0.000710548
        8764      1.1796      1.2078 0.000710474
        8765     1.18029      1.2078   0.0007104
        8766     1.18107      1.2078 0.000710325
        8767     1.18192     1.20779  0.00071025
        8768     1.18286     1.20779 0.000710175
        8769     1.18388     1.20779 0.000710099
        8770     1.18498     1.20779 0.000710023
        8771     1.18616     1.20778 0.000709946
        8772     1.18742     1.20778 0.000709869
        8773     1.18875     1.20778 0.000709792
        8774     1.19016     1.20778 0.000709714
        8775     1.19163     1.20777 0.000709635
        8776     1.19317     1.20777 0.000709556
        8777     1.19477     1.20777 0.000709477
        8778     1.19643     1.20777 0.000709397
        8779     1.19815     1.20777 0.000709317
        8780     1.19992     1.20777 0.000709237
        8781     1.20174     1.20777 0.000709157
        8782     1.20359     1.20777 0.000709076
        8783     1.20549     1.20777 0.000708995
        8784     1.20742     1.20777 0.000708915
        8785     1.20937     1.20777 0.000708834
        8786     1.21135     1.20777 0.000708753
        8787     1.21334     1.20777 0.000708673
        8788     1.21535     1.20777 0.000708593
        8789     1.21738     1.20777 0.000708513
        8790      1.2194     1.20777 0.000708434
        8791     1.22143     1.20777 0.000708355
        8792     1.22344     1.20777 0.000708277
        8793     1.22545     1.20778 0.000708199
        8794     1.22745     1.20778 0.000708122
        8795     1.22943     1.20778 0.000708046
        8796     1.23138     1.20778  0.00070797
        8797     1.23331     1.20779 0.000707896
        8798     1.23521     1.20779 0.000707822
        8799     1.23707     1.20779  0.00070775
        8800      1.2389      1.2078 0.000707678
        8801     1.24068      1.2078 0.000707607
        8802     1.24242      1.2078 0.000707538
        8803     1.24411     1.20781  0.00070747
        8804     1.24576     1.20781 0.000707402
        8805     1.24735     1.20782 0.000707336
        8806     1.24889     1.20782 0.000707271
        8807     1.25038     1.20783 0.000707207
        8808      1.2518     1.20783 0.000707145
        8809     1.25317     1.20784 0.000707083
        8810     1.25448     1.20784 0.000707023
        8811     1.25573     1.20785 0.000706963
        8812     1.25691     1.20785 0.000706905
        8813     1.25804     1.20786 0.000706848
        8814      1.2591     1.20786 0.000706792
        8815     1.26009     1.20787 0.000706736
        8816     1.26102     1.20788 0.000706682
        8817     1.26189     1.20788 0.000706628
        8818     1.26269     1.20789 0.000706575
        8819     1.26343      1.2079 0.000706523
        8820      1.2641      1.2079 0.000706472
        8821     1.26472     1.20791 0.000706421
        8822     1.26527     1.20791 0.000706371
        8823     1.26576     1.20792 0.000706321
        8824     1.26618     1.20793 0.000706272
        8825     1.26655     1.20793 0.000706223
        8826     1.26686     1.20794 0.000706175
        8827     1.26711     1.20795 0.000706127
        8828     1.26731     1.20795 0.000706079
        8829     1.26744     1.20796 0.000706031
        8830     1.26752     1.20797 0.000705983
        8831     1.26755     1.20797 0.000705936
        8832     1.26752     1.20798 0.000705888
        8833     1.26743     1.20799  0.00070584
        8834      1.2673       1.208 0.000705792
        8835     1.26711       1.208 0.000705744
        8836     1.26687     1.20801 0.000705695
        8837     1.26658     1.20802 0.000705647
        8838     1.26624     1.20802 0.000705598
        8839     1.26585     1.20803 0.000705548
        8840     1.26541     1.20803 0.000705498
        8841     1.26493     1.20804 0.000705448
        8842     1.26439     1.20805 0.000705397
        8843      1.2638     1.20805 0.000705345
        8844     1.26317     1.20806 0.000705293
        8845     1.26249     1.20807  0.00070524
        8846     1.26176     1.20807 0.000705186
        8847     1.26098     1.20808 0.000705132
        8848     1.26015     1.20808 0.000705077
        8849     1.25928     1.20809 0.000705021
        8850     1.25837      1.2081 0.000704964
        8851      1.2574      1.2081 0.000704907
        8852     1.25639     1.20811 0.000704848
        8853     1.25533     1.20811 0.000704789
        8854     1.25422     1.20812 0.000704728
        8855     1.25307     1.20812 0.000704667
        8856     1.25187     1.20813 0.000704605
        8857     1.25062     1.20813 0.000704542
        8858     1.24933     1.20814 0.000704477
        8859     1.24799     1.20814 0.000704412
        8860      1.2466     1.20815 0.000704346
        8861     1.24517     1.20815 0.000704279
        8862     1.24368     1.20815 0.000704211
        8863     1.24216     1.20816 0.000704142
        8864     1.24059     1.20816 0.000704072
        8865     1.23897     1.20816 0.000704001
        8866     1.23731     1.20817 0.000703929
        8867     1.23561     1.20817 0.000703857
        8868     1.23387     1.20817 0.000703783
        8869     1.23208     1.20818 0.000703709
        8870     1.23026     1.20818 0.000703634
        8871     1.22839     1.20818 0.000703559
        8872     1.22649     1.20818 0.000703482
        8873     1.22456     1.20819 0.000703405
        8874     1.22259     1.20819 0.000703328
        8875     1.22058     1.20819  0.00070325
        8876     1.21855     1.20819 0.000703172
        8877     1.21649     1.20819 0.000703093
        8878     1.21441     1.20819 0.000703015
        8879      1.2123     1.20819 0.000702936
        8880     1.21017     1.20819 0.000702856
        8881     1.20803     1.20819 0.000702777
        8882     1.20588     1.20819 0.000702698
        8883     1.20372     1.20819 0.000702619
        8884     1.20155     1.20819 0.000702541
        8885     1.19939     1.20819 0.000702462
        8886     1.19722     1.20819 0.000702384
        8887     1.19505     1.20819 0.000702307
        8888      1.1929     1.20818  0.00070223
        8889     1.19076     1.20818 0.000702154
        8890     1.18864     1.20818 0.000702078
        8891     1.18654     1.20818 0.000702003
        8892     1.18447     1.20818 0.000701929
